segmento_id,trecho,estacao_m,dist_eixo_p4_m,idacidente,data,hora,dia_sem,latitude,longitude,log1,log2,tipo_acid,feridos,feridos_gr,fatais,moto,bicicleta,onibus
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,689.8,6.1,617542,20160108,14:15,SEXTA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,617629,20160117,08:32,DOMINGO,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV CAVALHADA,BOLETIM,2,0,0,0,0,0
P4-S02,Av. Fabio Araujo Santos -> Av. Otto Niemeyer,312.1,4.5,617654,20160118,14:00,SEGUNDA-FEIRA,-30.097662000000000,-51.224755999999999,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S05,Rua Amapa -> Estr. Joao Vedana,1505.6,5.1,617971,20160122,07:55,SEXTA-FEIRA,-30.107507999999999,-51.221893999999999,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S07,Estr. Joao Passuelo -> Av. Joao Salomoni / Av. Rodrigues da Fonseca,2680.4,3.5,618050,20160123,23:10,SABADO,-30.113651999999998,-51.212896999999998,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,689.8,6.1,618160,20160126,21:30,TERCA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,2028.6,2.9,618391,20160205,17:30,SEXTA-FEIRA,-30.111118999999999,-51.218454999999999,BC DO JOAO CONTE,AV VICENTE MONTEGGIA,BOLETIM,1,0,0,1,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,967.0,0.7,618660,20160216,17:00,TERCA-FEIRA,-30.102834000000001,-51.223294000000003,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,1934.0,0.6,621247,20160218,18:30,QUINTA-FEIRA,-30.110429109999998,-51.219022000000002,ESTR JOAO VEDANA,AV VICENTE MONTEGGIA,BOLETIM,1,0,0,1,0,0
P4-S02,Av. Fabio Araujo Santos -> Av. Otto Niemeyer,328.2,3.8,619090,20160227,09:00,SABADO,-30.097792999999999,-51.224826000000000,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,1.2,4.7,619317,20160304,08:30,SEXTA-FEIRA,-30.095149280000001,-51.225779000000003,AV CAVALHADA,,BOLETIM,1,0,0,1,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,689.8,6.1,619479,20160307,07:55,SEGUNDA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,1937.0,6.5,619411,20160307,18:35,SEGUNDA-FEIRA,-30.110417720000001,-51.218955000000001,AV VICENTE MONTEGGIA,,BOLETIM,1,1,0,1,0,0
P4-S07,Estr. Joao Passuelo -> Av. Joao Salomoni / Av. Rodrigues da Fonseca,2895.4,4.6,619596,20160308,15:35,TERCA-FEIRA,-30.115501999999999,-51.212471000000001,ESTR JOAO SALOMONI,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,942.0,0.0,619528,20160309,08:00,QUARTA-FEIRA,-30.102615000000000,-51.223354000000000,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,619818,20160310,20:30,QUINTA-FEIRA,-30.095172949999998,-51.225712999999999,AV VICENTE MONTEGGIA,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,689.8,6.1,619969,20160319,16:35,SABADO,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,0.0,21.8,619963,20160320,20:30,DOMINGO,-30.095012000000001,-51.225949000000000,R DR CAMPOS VELHO,,BOLETIM,1,1,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,1122.0,3.5,620129,20160322,22:30,TERCA-FEIRA,-30.104196000000002,-51.222949000000000,AV VICENTE MONTEGGIA,,BOLETIM,2,0,0,2,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,5.5,21.2,620367,20160329,20:45,TERCA-FEIRA,-30.095066679999999,-51.225630000000002,AV NONOAI,,BOLETIM,0,0,0,1,0,0
P4-S05,Rua Amapa -> Estr. Joao Vedana,1753.1,2.4,620378,20160330,07:47,QUARTA-FEIRA,-30.109073570000000,-51.220059999999997,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,2538.6,3.7,621882,20160404,07:35,SEGUNDA-FEIRA,-30.112694000000001,-51.213831999999996,AV VICENTE MONTEGGIA,,BOLETIM,2,1,0,1,1,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,689.8,6.1,620836,20160411,07:45,SEGUNDA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,1,1,0,1,0,0
P4-S07,Estr. Joao Passuelo -> Av. Joao Salomoni / Av. Rodrigues da Fonseca,2805.4,3.2,620994,20160411,12:15,SEGUNDA-FEIRA,-30.114694000000000,-51.212406000000001,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S04,Estr. Aracaju -> Rua Amapa,1397.5,2.9,621101,20160416,17:00,SABADO,-30.106612999999999,-51.222324999999998,AV JOSE CORREA DA SILVA,AV VICENTE MONTEGGIA,BOLETIM,1,0,0,1,0,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,2473.7,4.5,621095,20160416,16:00,SABADO,-30.112461000000000,-51.214455000000001,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,674.6,1.4,621154,20160418,09:45,SEGUNDA-FEIRA,-30.100653999999999,-51.224823000000001,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,0,0,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,2328.6,7.0,621330,20160425,05:30,SEGUNDA-FEIRA,-30.112408299999998,-51.215980000000002,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,1942.9,6.2,621554,20160428,07:30,QUINTA-FEIRA,-30.110460650000000,-51.218919000000000,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,689.1,0.0,621724,20160503,11:50,TERCA-FEIRA,-30.100758610000000,-51.224733000000001,AV VICENTE MONTEGGIA,,BOLETIM,1,1,0,1,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,689.8,6.1,621838,20160505,10:50,QUINTA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,1,0,0,1,0,0
P4-S05,Rua Amapa -> Estr. Joao Vedana,1541.0,9.0,621928,20160505,16:25,QUINTA-FEIRA,-30.107761520000000,-51.221663999999997,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S02,Av. Fabio Araujo Santos -> Av. Otto Niemeyer,415.0,2.7,622249,20160516,19:00,SEGUNDA-FEIRA,-30.098483000000002,-51.225245999999999,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,689.1,0.0,622365,20160519,07:00,QUINTA-FEIRA,-30.100758610000000,-51.224733000000001,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,23.9,2.6,622589,20160525,09:15,QUARTA-FEIRA,-30.095310999999999,-51.225625999999998,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,2,0,0
P4-S02,Av. Fabio Araujo Santos -> Av. Otto Niemeyer,555.2,3.6,622629,20160527,19:30,SEXTA-FEIRA,-30.099689000000001,-51.225358999999997,AV VICENTE MONTEGGIA,,BOLETIM,2,1,0,1,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,689.8,6.1,622849,20160531,10:35,TERCA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,1,0,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,2511.8,1.3,639350,20160601,16:30,QUARTA-FEIRA,-30.112575730000000,-51.214081000000000,AV VICENTE MONTEGGIA,R ANGELO PASSUELO,BOLETIM,1,0,0,1,0,0
P4-S05,Rua Amapa -> Estr. Joao Vedana,1799.1,5.9,623030,20160606,13:40,SEGUNDA-FEIRA,-30.109412970000001,-51.219780000000000,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,623083,20160608,10:35,QUARTA-FEIRA,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV NONOAI,BOLETIM,0,0,0,0,0,1
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,623513,20160611,18:40,SABADO,-30.095172949999998,-51.225712999999999,AV VICENTE MONTEGGIA,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P4-S07,Estr. Joao Passuelo -> Av. Joao Salomoni / Av. Rodrigues da Fonseca,2813.4,0.8,623317,20160613,18:30,SEGUNDA-FEIRA,-30.114771260000001,-51.212406000000001,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,17.4,39.3,623499,20160615,09:05,QUARTA-FEIRA,-30.095056039999999,-51.225375000000000,AV NONOAI,,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,623686,20160617,07:08,SEXTA-FEIRA,-30.095172999999999,-51.225712999999999,AV VICENTE MONTEGGIA,AV NONOAI,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,689.1,0.0,623829,20160623,08:00,QUINTA-FEIRA,-30.100758610000000,-51.224733000000001,AV VICENTE MONTEGGIA,,BOLETIM,2,0,0,1,0,0
P4-S05,Rua Amapa -> Estr. Joao Vedana,1632.4,2.5,624017,20160628,06:55,TERCA-FEIRA,-30.108301999999998,-51.220945000000000,AV VICENTE MONTEGGIA,,BOLETIM,2,0,0,1,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,624218,20160701,13:30,SEXTA-FEIRA,-30.095172949999998,-51.225712999999999,AV VICENTE MONTEGGIA,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,2214.7,7.5,624277,20160703,08:30,DOMINGO,-30.112272409999999,-51.217053000000000,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,624381,20160706,22:00,QUARTA-FEIRA,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV NONOAI,BOLETIM,1,0,0,1,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,689.8,6.1,624607,20160709,17:20,SABADO,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,689.8,6.1,624602,20160711,09:29,SEGUNDA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,1056.1,2.6,624727,20160716,12:35,SABADO,-30.103624000000000,-51.223140000000001,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,2302.4,3.2,624920,20160719,16:30,TERCA-FEIRA,-30.112463999999999,-51.216248000000000,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,689.8,6.1,624967,20160720,11:16,QUARTA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4-S05,Rua Amapa -> Estr. Joao Vedana,1800.2,3.0,625038,20160725,06:15,SEGUNDA-FEIRA,-30.109435000000001,-51.219799999999999,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S04,Estr. Aracaju -> Rua Amapa,1458.9,6.9,629082,20160730,00:15,SABADO,-30.107165999999999,-51.222200999999998,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,756.3,5.9,625438,20160803,16:15,QUARTA-FEIRA,-30.101178080000000,-51.224241999999997,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,17.4,39.3,625449,20160805,07:35,SEXTA-FEIRA,-30.095056039999999,-51.225375000000000,AV NONOAI,,BOLETIM,0,0,0,1,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,739.1,2.5,626059,20160815,18:30,SEGUNDA-FEIRA,-30.101089999999999,-51.224392999999999,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S02,Av. Fabio Araujo Santos -> Av. Otto Niemeyer,403.7,2.7,626170,20160823,08:40,TERCA-FEIRA,-30.098398000000000,-51.225183000000001,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,2062.7,4.7,626169,20160823,10:40,TERCA-FEIRA,-30.111325000000001,-51.218192000000002,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,628049,20160826,21:20,SEXTA-FEIRA,-30.095172999999999,-51.225712999999999,AV VICENTE MONTEGGIA,AV NONOAI,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,5.6,33.2,626579,20160902,18:30,SEXTA-FEIRA,-30.095427000000001,-51.226013000000002,AV CAVALHADA,,BOLETIM,2,0,0,0,0,0
P4-S04,Estr. Aracaju -> Rua Amapa,1237.8,3.5,626589,20160904,06:30,DOMINGO,-30.105208000000001,-51.222673999999998,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,51.1,10.4,626934,20160914,15:00,QUARTA-FEIRA,-30.095460920000001,-51.225383999999998,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,1104.3,3.0,627043,20160915,08:20,QUINTA-FEIRA,-30.104051999999999,-51.223052000000003,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S05,Rua Amapa -> Estr. Joao Vedana,1753.1,2.4,627308,20160915,18:30,QUINTA-FEIRA,-30.109073570000000,-51.220059999999997,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,8.9,41.8,627240,20160916,11:30,SEXTA-FEIRA,-30.094951540000000,-51.225459000000001,AV NONOAI,,BOLETIM,0,0,0,0,0,1
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,1085.9,0.7,627060,20160916,12:45,SEXTA-FEIRA,-30.103885890000001,-51.223067999999998,ESTR ARACAJU,AV VICENTE MONTEGGIA,BOLETIM,1,0,0,1,0,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,2642.4,6.5,627058,20160916,11:04,SEXTA-FEIRA,-30.113307370000001,-51.213003000000000,AV VICENTE MONTEGGIA,ESTR JOAO PASSUELO,BOLETIM,1,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,627074,20160918,06:40,DOMINGO,-30.095172949999998,-51.225712999999999,AV VICENTE MONTEGGIA,AV CAVALHADA,BOLETIM,1,0,0,1,0,0
P4-S02,Av. Fabio Araujo Santos -> Av. Otto Niemeyer,634.9,4.9,627108,20160919,22:12,SEGUNDA-FEIRA,-30.100330629999998,-51.224994000000002,AV VICENTE MONTEGGIA,,BOLETIM,2,0,0,0,0,0
P4-S02,Av. Fabio Araujo Santos -> Av. Otto Niemeyer,346.1,1.9,627122,20160920,15:15,TERCA-FEIRA,-30.097960000000000,-51.224862000000002,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S04,Estr. Aracaju -> Rua Amapa,1243.6,6.2,627127,20160921,17:50,QUARTA-FEIRA,-30.105252680000000,-51.222631999999997,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S05,Rua Amapa -> Estr. Joao Vedana,1928.8,7.0,627638,20160929,21:05,QUINTA-FEIRA,-30.110357340000000,-51.219003000000001,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,627564,20161001,18:30,SABADO,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV CAVALHADA,BOLETIM,1,0,0,1,0,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,2028.3,40.1,628071,20161008,18:30,SABADO,-30.111345900000000,-51.218817000000001,BC DO JOAO CONTE,,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,51.1,10.4,628000,20161010,11:16,SEGUNDA-FEIRA,-30.095460920000001,-51.225383999999998,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,1,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,627911,20161011,11:50,TERCA-FEIRA,-30.095172999999999,-51.225712999999999,AV VICENTE MONTEGGIA,AV NONOAI,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,628453,20161024,11:25,SEGUNDA-FEIRA,-30.095172949999998,-51.225712999999999,AV VICENTE MONTEGGIA,AV CAVALHADA,BOLETIM,0,0,0,0,0,0
P4-S05,Rua Amapa -> Estr. Joao Vedana,1476.9,3.1,628454,20161024,18:40,SEGUNDA-FEIRA,-30.107299999999999,-51.222088999999997,R AMAPA,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,1,0,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,2626.6,6.2,628358,20161024,11:50,SEGUNDA-FEIRA,-30.113199999999999,-51.213110000000000,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S02,Av. Fabio Araujo Santos -> Av. Otto Niemeyer,566.4,2.9,628433,20161026,16:10,QUARTA-FEIRA,-30.099779999999999,-51.225276000000001,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,1.2,4.7,628620,20161028,18:55,SEXTA-FEIRA,-30.095149280000001,-51.225779000000003,AV CAVALHADA,,BOLETIM,0,0,0,0,0,0
P4-S02,Av. Fabio Araujo Santos -> Av. Otto Niemeyer,328.2,3.8,628618,20161028,10:40,SEXTA-FEIRA,-30.097792999999999,-51.224826000000000,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,628621,20161029,10:45,SABADO,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV NONOAI,BOLETIM,0,0,0,0,0,0
P4-S02,Av. Fabio Araujo Santos -> Av. Otto Niemeyer,328.2,3.8,628651,20161101,19:10,TERCA-FEIRA,-30.097792999999999,-51.224826000000000,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S07,Estr. Joao Passuelo -> Av. Joao Salomoni / Av. Rodrigues da Fonseca,2897.6,13.9,628703,20161103,07:45,QUINTA-FEIRA,-30.115548000000000,-51.212387000000000,AV RODRIGUES DA FONSECA,,BOLETIM,1,1,0,1,0,0
P4-S05,Rua Amapa -> Estr. Joao Vedana,1536.2,4.8,629813,20161130,20:00,QUARTA-FEIRA,-30.107703999999998,-51.221668000000001,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,689.8,6.1,630261,20161212,10:20,SEGUNDA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,7.6,7.1,630525,20161220,07:45,TERCA-FEIRA,-30.095172999999999,-51.225712999999999,R DR CAMPOS VELHO,AV NONOAI,BOLETIM,0,0,0,0,0,0
P4-S01,Av. da Cavalhada / Av. Nonoai / R. Dr. Campos Velho -> Av. Fabio Araujo Santos,8.9,41.8,630560,20161221,08:00,QUARTA-FEIRA,-30.094951540000000,-51.225459000000001,AV NONOAI,,BOLETIM,1,0,0,0,0,0
P4-S07,Estr. Joao Passuelo -> Av. Joao Salomoni / Av. Rodrigues da Fonseca,2736.8,3.9,630963,20161229,19:40,QUINTA-FEIRA,-30.114129999999999,-51.212705000000000,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S05,Rua Amapa -> Estr. Joao Vedana,1928.8,7.0,631233,20170114,18:00,SABADO,-30.110357340000000,-51.219003000000001,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,0,0,0
P4-S07,Estr. Joao Passuelo -> Av. Joao Salomoni / Av. Rodrigues da Fonseca,2895.4,4.6,631766,20170129,09:54,DOMINGO,-30.115501999999999,-51.212471000000001,AV VICENTE MONTEGGIA,AV RODRIGUES DA FONSECA,BOLETIM,0,0,0,0,0,0
P4-S05,Rua Amapa -> Estr. Joao Vedana,1753.1,2.4,631866,20170131,16:40,TERCA-FEIRA,-30.109073570000000,-51.220059999999997,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,935.7,0.2,631942,20170206,08:35,SEGUNDA-FEIRA,-30.102560000000000,-51.223368999999998,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,1063.5,5.3,631973,20170208,07:50,QUARTA-FEIRA,-30.103694090000001,-51.223154999999998,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,0,1,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,1942.9,6.2,632355,20170219,23:30,DOMINGO,-30.110460650000000,-51.218919000000000,AV VICENTE MONTEGGIA,,BOLETIM,2,1,0,2,0,0
P4-S02,Av. Fabio Araujo Santos -> Av. Otto Niemeyer,405.4,3.4,632787,20170304,22:55,SABADO,-30.098381000000000,-51.225245000000001,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,2352.1,5.1,633106,20170314,15:45,TERCA-FEIRA,-30.112418999999999,-51.215729000000003,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S04,Estr. Aracaju -> Rua Amapa,1339.4,0.7,633806,20170328,04:25,TERCA-FEIRA,-30.106099000000000,-51.222439999999999,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,689.1,0.0,633833,20170331,15:40,SEXTA-FEIRA,-30.100758610000000,-51.224733000000001,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,2037.4,0.9,633701,20170403,15:32,SEGUNDA-FEIRA,-30.111198999999999,-51.218418000000000,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,0,1,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,689.8,6.1,633854,20170404,07:00,TERCA-FEIRA,-30.100792999999999,-51.224783000000002,AV OTTO NIEMEYER,AV VICENTE MONTEGGIA,BOLETIM,0,0,0,0,0,0
P4-S05,Rua Amapa -> Estr. Joao Vedana,1753.1,2.4,634533,20170420,07:10,QUINTA-FEIRA,-30.109073570000000,-51.220059999999997,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,2050.2,4.7,634553,20170422,12:00,SABADO,-30.111245000000000,-51.218283000000000,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,0,0,0
P4-S02,Av. Fabio Araujo Santos -> Av. Otto Niemeyer,634.9,4.9,634575,20170424,17:40,SEGUNDA-FEIRA,-30.100330629999998,-51.224994000000002,AV VICENTE MONTEGGIA,,BOLETIM,1,1,0,0,1,0
P4-S07,Estr. Joao Passuelo -> Av. Joao Salomoni / Av. Rodrigues da Fonseca,2790.5,2.9,634757,20170427,19:00,QUINTA-FEIRA,-30.114585000000002,-51.212516000000001,AV VICENTE MONTEGGIA,,BOLETIM,0,0,0,1,0,0
P4-S03,Av. Otto Niemeyer -> Estr. Aracaju,673.0,1.2,635240,20170508,06:40,SEGUNDA-FEIRA,-30.100641000000000,-51.224829999999997,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
P4-S06,Estr. Joao Vedana -> Estr. Joao Passuelo,2214.7,7.5,636372,20170514,17:30,DOMINGO,-30.112272409999999,-51.217053000000000,AV VICENTE MONTEGGIA,,BOLETIM,1,0,0,1,0,0
